timestamp,operating_phase,ground_truth_anomaly,pressure,temperature,flow_rate,production_choke,gas_lift_choke,production_valve,dhsv
2026-03-31 16:06:10,ANOMALY_BUILDUP,1,105.49,66.86,237.91,79.38,45.39,1,1
2026-03-31 16:06:20,ANOMALY_BUILDUP,1,104.6,67.38,239.93,79.84,45.17,1,1
2026-03-31 16:06:30,ANOMALY_BUILDUP,1,106.29,67.44,237.6,80.11,45.52,1,1
2026-03-31 16:06:40,ANOMALY_BUILDUP,1,106.67,67.82,232.39,79.9,45.35,1,1
2026-03-31 16:06:50,ANOMALY_BUILDUP,1,108.18,67.97,229.05,79.71,45.13,1,1
2026-03-31 16:07:00,ANOMALY_BUILDUP,1,108.3,68.46,232.15,80.13,45.52,1,1
2026-03-31 16:07:10,ANOMALY_BUILDUP,1,109.45,68.46,229.21,79.75,45.13,1,1
2026-03-31 16:07:20,ANOMALY_BUILDUP,1,110.23,68.81,227.76,79.69,45.25,1,1
2026-03-31 16:07:30,ANOMALY_BUILDUP,1,111.45,69.05,224.12,80.16,44.91,1,1
2026-03-31 16:07:40,ANOMALY_BUILDUP,1,111.35,69.19,226.03,79.8,45.02,1,1
2026-03-31 16:07:50,ANOMALY_BUILDUP,1,112.29,69.59,224.35,80.12,44.79,1,1
2026-03-31 16:08:00,ANOMALY_BUILDUP,1,112.26,70.22,223.75,80.14,45.3,1,1
2026-03-31 16:08:10,ANOMALY_BUILDUP,1,114.05,69.99,218.7,79.43,44.65,1,1
2026-03-31 16:08:20,ANOMALY_BUILDUP,1,113.98,70.39,216.08,79.76,45.23,1,1
2026-03-31 16:08:30,ANOMALY_BUILDUP,1,114.78,70.82,218.65,80.72,44.94,1,1
2026-03-31 16:08:40,ANOMALY_BUILDUP,1,115.71,71.06,217.28,79.42,45.35,1,1
2026-03-31 16:08:50,ANOMALY_BUILDUP,1,115.8,71.1,216.2,78.94,45.23,1,1
2026-03-31 16:09:00,ANOMALY_BUILDUP,1,117.23,70.89,210.76,79.07,45.55,1,1
2026-03-31 16:09:10,ANOMALY_BUILDUP,1,118.24,71.74,210.87,80.01,45.22,1,1
2026-03-31 16:09:20,ANOMALY_BUILDUP,1,118.69,71.45,210.18,80.02,44.53,1,1
2026-03-31 16:09:30,ANOMALY_BUILDUP,1,118.65,72.46,211.31,79.94,44.98,1,1
2026-03-31 16:09:40,ANOMALY_BUILDUP,1,119.95,72.46,204.79,80.61,44.65,1,1
2026-03-31 16:09:50,ANOMALY_BUILDUP,1,121.01,72.89,203.44,78.66,44.84,1,1
2026-03-31 16:10:00,ANOMALY_BUILDUP,1,120.68,72.78,205.63,80.2,45.45,1,1
2026-03-31 16:10:10,ANOMALY_BUILDUP,1,121.71,72.91,202.32,80.78,45.19,1,1
2026-03-31 16:10:20,ANOMALY_BUILDUP,1,123.21,73.54,197.27,79.44,44.79,1,1
2026-03-31 16:10:30,ANOMALY_BUILDUP,1,123.68,73.75,198.53,79.81,44.7,1,1
2026-03-31 16:10:40,ANOMALY_BUILDUP,1,124.45,73.92,197.08,79.62,45.01,1,1
2026-03-31 16:10:50,ANOMALY_BUILDUP,1,125.74,74.3,193.5,79.55,44.64,1,1
2026-03-31 16:11:00,ANOMALY_BUILDUP,1,125.9,75.1,193.35,79.84,44.8,1,1
2026-03-31 16:11:10,ANOMALY_BUILDUP,1,126.69,74.98,190.89,80.71,45.09,1,1
2026-03-31 16:11:20,ANOMALY_BUILDUP,1,128.23,75.29,190.12,80.92,45.35,1,1
2026-03-31 16:11:30,ANOMALY_BUILDUP,1,127.77,75.52,187.55,79.83,45.18,1,1
2026-03-31 16:11:40,ANOMALY_BUILDUP,1,128.25,75.91,186.96,80.95,44.31,1,1
2026-03-31 16:11:50,ANOMALY_BUILDUP,1,129.46,75.84,185.21,80.02,45.09,1,1
2026-03-31 16:12:00,ANOMALY_BUILDUP,1,130.18,75.73,184.93,80.88,45.02,1,1
2026-03-31 16:12:10,ANOMALY_BUILDUP,1,130.5,76.37,180.65,79.95,45.12,1,1
2026-03-31 16:12:20,ANOMALY_BUILDUP,1,131.02,76.84,179.8,80.07,45.48,1,1
2026-03-31 16:12:30,ANOMALY_BUILDUP,1,133.07,76.74,174.2,80.18,44.38,1,1
2026-03-31 16:12:40,ANOMALY_BUILDUP,1,132.99,77.17,177.48,81.59,44.82,1,1
2026-03-31 16:12:50,ANOMALY_BUILDUP,1,133.28,77.33,175.11,80.43,45.18,1,1
2026-03-31 16:13:00,ANOMALY_BUILDUP,1,134.65,78.04,173.19,79.65,44.53,1,1
2026-03-31 16:13:10,ANOMALY_BUILDUP,1,134.96,78.15,174.09,80.48,45.44,1,1
2026-03-31 16:13:20,ANOMALY,1,134.7,78.33,172.71,79.82,45.11,1,1
2026-03-31 16:13:30,ANOMALY,1,135.67,78.31,171.86,79.76,45.25,1,1
2026-03-31 16:13:40,ANOMALY,1,133.45,77.98,175.96,80.45,44.83,1,1
2026-03-31 16:13:50,ANOMALY,1,135.42,78.1,173.08,80.02,45.24,1,1
2026-03-31 16:14:00,ANOMALY,1,137.3,77.41,168.66,80.14,45.32,1,1
2026-03-31 16:14:10,ANOMALY,1,135.56,76.91,170.73,80.01,45.07,1,1
2026-03-31 16:14:20,ANOMALY,1,134.55,78.08,173.74,80.17,45.07,1,1
2026-03-31 16:14:30,ANOMALY,1,134.39,78.16,175.9,80.21,45.08,1,1
2026-03-31 16:14:40,ANOMALY,1,134.51,78.6,174.67,79.03,44.74,1,1
2026-03-31 16:14:50,ANOMALY,1,134.7,78.79,171.58,80.33,44.96,1,1
2026-03-31 16:15:00,ANOMALY,1,134.55,78.78,174.98,79.51,44.95,1,1
2026-03-31 16:15:10,ANOMALY,1,136.1,77.5,168.95,79.28,45.12,1,1
2026-03-31 16:15:20,ANOMALY,1,132.92,77.82,179.69,79.97,45.3,1,1
2026-03-31 16:15:30,ANOMALY,1,136.03,78.24,172.26,80.04,44.68,1,1
2026-03-31 16:15:40,ANOMALY,1,134.54,79.27,174.44,79.65,44.96,1,1
2026-03-31 16:15:50,ANOMALY,1,135.45,78.74,172.24,80.42,45.44,1,1
2026-03-31 16:16:00,ANOMALY,1,133.65,78.56,175.66,79.33,44.78,1,1
2026-03-31 16:16:10,ANOMALY,1,136.59,77.81,170.51,79.8,44.75,1,1
2026-03-31 16:16:20,ANOMALY,1,136.49,77.56,169.16,79.71,45.06,1,1
2026-03-31 16:16:30,ANOMALY,1,136.15,78.39,170.82,79.98,45.25,1,1
2026-03-31 16:16:40,ANOMALY,1,133.18,77.45,178.31,80.14,45.0,1,1
2026-03-31 16:16:50,ANOMALY,1,135.99,77.88,169.97,79.5,45.4,1,1
2026-03-31 16:17:00,ANOMALY,1,135.49,77.94,171.01,80.36,45.26,1,1
2026-03-31 16:17:10,ANOMALY,1,133.07,78.8,175.45,80.03,45.25,1,1
2026-03-31 16:17:20,ANOMALY,1,134.97,77.82,171.47,79.05,45.17,1,1
2026-03-31 16:17:30,ANOMALY,1,135.44,76.78,169.3,79.02,45.7,1,1
2026-03-31 16:17:40,ANOMALY,1,135.67,78.25,172.63,79.99,44.94,1,1
2026-03-31 16:17:50,ANOMALY,1,135.21,77.65,175.25,79.89,44.4,1,1
2026-03-31 16:18:00,ANOMALY,1,135.35,78.02,174.37,79.95,45.48,1,1
2026-03-31 16:18:10,ANOMALY,1,136.77,77.96,166.67,79.99,44.86,1,1
2026-03-31 16:18:20,ANOMALY,1,136.47,77.86,170.85,80.11,45.03,1,1
2026-03-31 16:18:30,ANOMALY,1,131.56,78.4,182.7,80.47,45.39,1,1
2026-03-31 16:18:40,ANOMALY,1,134.62,77.23,173.15,79.44,44.52,1,1
2026-03-31 16:18:50,ANOMALY,1,134.8,77.74,173.59,79.41,44.62,1,1
2026-03-31 16:19:00,ANOMALY,1,132.9,78.34,174.61,79.45,44.52,1,1
2026-03-31 16:19:10,ANOMALY,1,135.11,77.69,173.15,80.14,44.76,1,1
2026-03-31 16:19:20,ANOMALY,1,136.5,77.2,168.11,80.62,45.13,1,1
2026-03-31 16:19:30,ANOMALY,1,133.7,78.33,176.17,79.78,45.16,1,1
2026-03-31 16:19:40,ANOMALY,1,135.4,78.56,169.77,78.75,45.08,1,1
2026-03-31 16:19:50,ANOMALY,1,133.9,77.98,176.23,79.15,44.58,1,1
2026-03-31 16:20:00,ANOMALY,1,134.19,77.02,176.31,79.58,44.31,1,1
2026-03-31 16:20:10,ANOMALY,1,136.77,78.35,167.92,79.72,45.02,1,1
2026-03-31 16:20:20,ANOMALY,1,134.35,77.17,172.73,79.8,44.86,1,1
2026-03-31 16:20:30,ANOMALY,1,135.55,78.15,168.55,80.02,45.14,1,1
2026-03-31 16:20:40,ANOMALY,1,132.75,77.56,177.54,79.84,45.21,1,1
2026-03-31 16:20:50,ANOMALY,1,137.23,77.42,167.21,80.52,45.04,1,1
2026-03-31 16:21:00,ANOMALY,1,135.72,77.78,169.08,79.66,45.23,1,1
2026-03-31 16:21:10,ANOMALY,1,134.78,77.91,174.16,79.57,45.07,1,1
2026-03-31 16:21:20,ANOMALY,1,135.69,77.68,170.81,80.24,45.16,1,1
2026-03-31 16:21:30,ANOMALY,1,133.31,78.29,175.11,79.23,44.79,1,1
2026-03-31 16:21:40,RECOVERY,0,135.47,77.91,171.13,50.19,44.95,1,1
2026-03-31 16:21:50,RECOVERY,0,134.52,78.06,175.67,50.35,45.06,1,1
2026-03-31 16:22:00,RECOVERY,0,134.21,77.79,175.64,50.53,45.25,1,1
2026-03-31 16:22:10,RECOVERY,0,133.74,77.47,175.57,51.7,44.88,1,1
2026-03-31 16:22:20,RECOVERY,0,133.35,77.3,177.55,50.9,45.16,1,1
2026-03-31 16:22:30,RECOVERY,0,133.51,77.01,174.54,52.55,44.92,1,1
2026-03-31 16:22:40,RECOVERY,0,132.98,77.27,177.49,51.71,44.96,1,1
2026-03-31 16:22:50,RECOVERY,0,132.79,77.01,178.09,51.48,45.25,1,1
2026-03-31 16:23:00,RECOVERY,0,132.17,76.48,178.53,52.46,44.4,1,1
2026-03-31 16:23:10,RECOVERY,0,132.02,76.71,180.2,52.19,44.61,1,1
2026-03-31 16:23:20,RECOVERY,0,131.3,76.51,179.98,52.65,44.56,1,1
2026-03-31 16:23:30,RECOVERY,0,132.0,76.87,180.36,53.53,44.3,1,1
2026-03-31 16:23:40,RECOVERY,0,130.13,76.08,184.54,53.91,44.8,1,1
2026-03-31 16:23:50,RECOVERY,0,130.91,76.0,177.63,53.63,45.22,1,1
2026-03-31 16:24:00,RECOVERY,0,130.6,76.38,184.47,54.74,44.91,1,1
2026-03-31 16:24:10,RECOVERY,0,129.36,76.3,180.85,55.12,45.06,1,1
2026-03-31 16:24:20,RECOVERY,0,130.24,75.75,182.56,55.57,45.33,1,1
2026-03-31 16:24:30,RECOVERY,0,129.39,75.64,186.88,55.42,45.4,1,1
2026-03-31 16:24:40,RECOVERY,0,129.02,75.76,185.67,56.14,44.98,1,1
2026-03-31 16:24:50,RECOVERY,0,128.29,75.04,185.55,54.82,45.41,1,1
2026-03-31 16:25:00,RECOVERY,0,127.84,75.0,187.11,55.9,45.03,1,1
2026-03-31 16:25:10,RECOVERY,0,127.49,75.19,191.06,55.93,44.75,1,1
2026-03-31 16:25:20,RECOVERY,0,127.38,75.42,186.89,56.73,44.82,1,1
2026-03-31 16:25:30,RECOVERY,0,127.43,74.89,191.35,56.68,44.56,1,1
2026-03-31 16:25:40,RECOVERY,0,126.59,74.87,191.42,57.19,44.73,1,1
2026-03-31 16:25:50,RECOVERY,0,125.8,74.94,191.46,58.52,44.89,1,1
2026-03-31 16:26:00,RECOVERY,0,126.14,75.01,191.62,57.79,45.24,1,1
2026-03-31 16:26:10,RECOVERY,0,125.82,74.34,191.66,58.39,45.52,1,1
2026-03-31 16:26:20,RECOVERY,0,125.36,74.32,195.5,58.37,44.59,1,1
2026-03-31 16:26:30,RECOVERY,0,125.05,74.56,196.0,58.83,45.12,1,1
2026-03-31 16:26:40,RECOVERY,0,124.29,73.76,193.99,59.09,44.69,1,1
2026-03-31 16:26:50,RECOVERY,0,123.67,74.13,197.32,59.62,45.14,1,1
2026-03-31 16:27:00,RECOVERY,0,123.34,73.59,197.36,60.28,44.96,1,1
2026-03-31 16:27:10,RECOVERY,0,122.68,73.69,202.05,60.82,44.45,1,1
2026-03-31 16:27:20,RECOVERY,0,123.07,73.49,197.21,60.46,45.28,1,1
2026-03-31 16:27:30,RECOVERY,0,122.59,73.21,202.7,60.9,44.82,1,1
2026-03-31 16:27:40,RECOVERY,0,122.1,73.08,201.34,60.33,44.84,1,1
2026-03-31 16:27:50,RECOVERY,0,120.74,73.2,202.64,61.17,44.68,1,1
2026-03-31 16:28:00,RECOVERY,0,121.07,73.21,202.64,61.99,44.8,1,1
2026-03-31 16:28:10,RECOVERY,0,121.66,72.85,201.14,62.25,45.13,1,1
2026-03-31 16:28:20,RECOVERY,0,120.59,72.76,202.78,62.23,44.94,1,1
2026-03-31 16:28:30,RECOVERY,0,120.65,72.73,204.71,62.87,45.1,1,1
2026-03-31 16:28:40,RECOVERY,0,119.6,72.29,205.05,62.97,45.11,1,1
2026-03-31 16:28:50,RECOVERY,0,120.37,72.5,201.91,63.63,45.4,1,1
2026-03-31 16:29:00,RECOVERY,0,119.39,72.39,206.78,63.48,44.9,1,1
2026-03-31 16:29:10,RECOVERY,0,119.21,72.61,205.04,63.46,44.56,1,1
2026-03-31 16:29:20,RECOVERY,0,119.67,71.88,205.6,64.11,45.32,1,1
2026-03-31 16:29:30,RECOVERY,0,118.99,71.74,206.86,62.78,44.9,1,1
2026-03-31 16:29:40,RECOVERY,0,117.91,71.85,209.3,64.74,45.33,1,1
2026-03-31 16:29:50,RECOVERY,0,117.44,71.73,214.63,63.02,45.12,1,1
2026-03-31 16:30:00,RECOVERY,0,117.19,71.33,212.26,64.29,44.96,1,1
2026-03-31 16:30:10,RECOVERY,0,117.17,71.22,212.59,65.68,45.1,1,1
2026-03-31 16:30:20,RECOVERY,0,116.57,71.28,210.87,66.0,45.59,1,1
2026-03-31 16:30:30,RECOVERY,0,116.1,70.87,213.59,65.48,45.62,1,1
2026-03-31 16:30:40,RECOVERY,0,116.5,70.83,214.03,66.01,45.02,1,1
2026-03-31 16:30:50,RECOVERY,0,115.51,70.8,214.34,67.35,45.05,1,1
2026-03-31 16:31:00,RECOVERY,0,116.12,70.85,215.89,66.73,45.32,1,1
2026-03-31 16:31:10,RECOVERY,0,114.88,70.39,215.45,68.39,44.75,1,1
2026-03-31 16:31:20,RECOVERY,0,115.21,70.02,216.11,67.57,45.1,1,1
2026-03-31 16:31:30,RECOVERY,0,114.28,69.87,217.7,68.08,44.99,1,1
2026-03-31 16:31:40,RECOVERY,0,114.17,69.87,219.07,68.99,45.09,1,1
2026-03-31 16:31:50,RECOVERY,0,113.14,69.73,220.12,68.55,44.75,1,1
2026-03-31 16:32:00,RECOVERY,0,112.74,69.83,221.57,68.29,44.52,1,1
2026-03-31 16:32:10,RECOVERY,0,112.91,69.49,221.24,69.04,44.38,1,1
2026-03-31 16:32:20,RECOVERY,0,112.77,69.46,220.81,69.38,44.66,1,1
2026-03-31 16:32:30,RECOVERY,0,112.04,69.31,224.25,69.01,44.86,1,1
2026-03-31 16:32:40,RECOVERY,0,111.15,69.25,225.82,69.87,44.91,1,1
2026-03-31 16:32:50,RECOVERY,0,110.77,69.47,226.18,69.93,45.58,1,1
2026-03-31 16:33:00,RECOVERY,0,110.39,69.2,226.5,71.07,45.33,1,1
2026-03-31 16:33:10,RECOVERY,0,109.9,68.94,229.42,70.93,44.71,1,1
2026-03-31 16:33:20,RECOVERY,0,110.3,68.72,226.99,71.07,45.1,1,1
2026-03-31 16:33:30,RECOVERY,0,110.35,68.59,226.77,71.46,44.88,1,1
2026-03-31 16:33:40,RECOVERY,0,109.54,68.61,229.17,71.93,44.91,1,1
2026-03-31 16:33:50,RECOVERY,0,108.29,68.53,234.31,72.43,45.06,1,1
2026-03-31 16:34:00,RECOVERY,0,108.76,68.1,228.71,71.92,45.19,1,1
2026-03-31 16:34:10,RECOVERY,0,108.42,68.16,232.63,72.21,44.9,1,1
2026-03-31 16:34:20,RECOVERY,0,108.97,67.61,227.43,73.58,45.32,1,1
2026-03-31 16:34:30,RECOVERY,0,107.19,67.93,234.5,73.13,44.66,1,1
2026-03-31 16:34:40,RECOVERY,0,107.27,67.91,236.37,72.93,45.0,1,1
2026-03-31 16:34:50,RECOVERY,0,107.75,67.57,233.68,74.16,45.78,1,1
2026-03-31 16:35:00,RECOVERY,0,106.9,67.86,235.08,74.47,45.07,1,1
2026-03-31 16:35:10,RECOVERY,0,106.59,67.19,234.66,73.78,45.43,1,1
2026-03-31 16:35:20,RECOVERY,0,106.06,67.28,236.72,74.96,45.03,1,1
2026-03-31 16:35:30,RECOVERY,0,105.79,67.09,236.89,75.52,45.17,1,1
2026-03-31 16:35:40,RECOVERY,0,105.61,66.95,236.47,75.64,44.98,1,1
2026-03-31 16:35:50,RECOVERY,0,104.63,66.82,239.39,76.07,44.95,1,1
2026-03-31 16:36:00,RECOVERY,0,104.95,66.73,239.41,75.36,44.77,1,1
2026-03-31 16:36:10,RECOVERY,0,103.69,66.75,240.72,76.53,45.13,1,1
2026-03-31 16:36:20,RECOVERY,0,104.02,66.72,239.95,76.52,44.74,1,1
2026-03-31 16:36:30,RECOVERY,0,103.61,66.31,240.02,76.73,45.2,1,1
2026-03-31 16:36:40,RECOVERY,0,102.94,66.34,244.13,77.71,45.33,1,1
2026-03-31 16:36:50,RECOVERY,0,102.82,65.91,244.62,78.32,45.11,1,1
2026-03-31 16:37:00,RECOVERY,0,102.23,66.07,245.45,78.78,44.91,1,1
2026-03-31 16:37:10,RECOVERY,0,101.69,65.64,247.72,78.84,45.14,1,1
2026-03-31 16:37:20,RECOVERY,0,101.63,65.87,246.55,78.43,44.91,1,1
2026-03-31 16:37:30,RECOVERY,0,100.97,65.97,248.45,78.96,45.28,1,1
2026-03-31 16:37:40,RECOVERY,0,101.19,65.37,247.84,79.47,44.45,1,1
2026-03-31 16:37:50,RECOVERY,0,100.25,64.82,249.32,79.45,44.9,1,1
2026-03-31 16:38:00,RECOVERY,0,100.64,65.02,247.8,79.76,44.4,1,1
2026-03-31 16:38:10,RECOVERY,0,99.53,65.25,254.36,80.41,44.55,1,1
